,uid,ts,Z,answers
852,CBKBBQ1iQK3QdDvJF9,3559.671901,0.0,"usadmm.dotomi.com.dotomi.weighted.com.akadns.net,nsy-ams.dotomi.weighted.com.akadns.net,ams01-usadmm.dotomi.com,63.215.202.137"
853,CNAlnY3Bp3qYmHrz0c,3559.863276,0.0,"d1rgx11rh3vjsx.cloudfront.net,54.230.200.113,54.230.200.230,54.230.200.109,54.230.200.224,54.230.200.67,54.230.200.173,54.230.200.16,54.230.200.135"
854,CWZnbw4asB6HI1Sk5,3559.866160,0.0,"ak.sail-horizon.com.edgekey.net,e5508.g.akamaiedge.net,104.109.124.151"
855,CQWWPP2xLbLnGtuYk9,3559.881672,0.0,"wildcard.researchnow.edgekey.net,e8702.b.akamaiedge.net,104.96.142.116"
856,CtKEGSRvg2CSWUry,3560.202900,0.0,"scontent.xx.fbcdn.net,31.13.84.4"
857,C7k3vX1yhs3KZgqLVi,3560.314514,0.0,"pix-geo.revsci.net,208.146.36.47"
858,C5CeCl3IuxeQDkW3K,3560.314954,0.0,"global.ssl.fastly.net,global-ssl.fastly.net,fallback.global-ssl.fastly.net,23.235.43.249"
859,CKPikHwXnFvFGaMob,3560.299131,0.0,"horizon.sailthru.com,horizon-nj1.sailthru.com,162.208.117.11"
860,CaTyKs4SsX62uglq6l,3560.314137,0.0,"104.25.146.12,104.25.147.12"
861,CmkhBB3IW1812l6Bt6,3560.315376,0.0,"assets.pinterest.com.edgekey.net,e9343.d.akamaiedge.net,23.9.1.70"
862,CWzZjl4BkoPRLdQ4I1,3560.485704,0.0,"star.intentiq.com.edgekey.net,e4799.g.akamaiedge.net,104.96.161.156"
863,CX0vEBzWHPAsJOwN8,3560.498925,0.0,"b.scorecardresearch.com.edgesuite.net,a1294.w20.akamai.net,195.113.232.73,195.113.232.72"
864,CozMVTUVPsR0GdyO3,3560.572122,0.0,"pe-east.intentiq.com,52.22.166.141,52.86.193.235"
865,CL6ahI32qYXICCalo9,3560.604993,0.0,"63.251.248.131,63.251.88.51,70.42.33.241"
866,CVEGJH19cLHpxtTUr7,3560.788270,0.0,"pix-geo.revsci.net,208.146.36.47"
867,Cy7XNi4XMYU6BHn4e8,3560.864228,0.0,"ssum.casalemedia.com.edgesuite.net,a1697.w7.akamai.net,195.113.232.91,195.113.232.73"
868,CB2ReE45pOkPT4XKka,3560.970432,0.0,"tags.wdc.bluekai.com,173.192.220.64"
869,C5sywn2PKqfYwnjwJa,3561.093928,0.0,"d.turn.com.akadns.net,46.228.164.13"
870,CkHvbu1TIHxXRLkf3,3561.408385,0.0,"s.gycs.b.yahoodns.net,66.196.65.112,66.196.65.111"
871,CSNnF728oFbftmZS9,3561.416555,0.0,"idsync-ext.rlcdn.com,54.165.2.230"
872,Cbjl7D4mN29drj8iM1,3561.566008,0.0,"tap-1798223565.us-east-1.elb.amazonaws.com,107.22.190.224,107.20.252.126,107.20.204.22,107.20.212.138,107.20.196.220,23.23.252.79,107.21.112.38,107.20.195.29"
873,ClK2uo2p7k552EBRc6,3561.546267,0.0,"m.addthisedge.com,m.addthisedge.com.cdn.cloudflare.net,104.16.23.235,104.16.24.235,104.16.25.235,104.16.26.235,104.16.27.235"
874,CBOnuW3dksbzBwo3w5,3561.586915,0.0,"bcp.crwdcntrl.net,g.crwdcntrl.net,td.crwdcntrl.net,bcpad0.dub.loc.crwdcntrl.net,elb-tse-01-1047733575.eu-west-1.elb.amazonaws.com,52.19.114.209,52.18.204.125,52.18.40.183,52.30.184.164,52.31.122.10,52.30.175.104,52.30.18.161,52.17.249.178"
875,C7GwCB1pT6ZgGiGRtl,3561.933134,0.0,185.62.216.50
876,CDj1u4413ACQ8Ijc79,3562.305821,0.0,"fd-world.ngd.gysm.yahoodns.net,217.163.21.35,217.163.21.34"
877,CST4puxkF7zUqaGg9,3562.293090,0.0,"sync.go.sonobi.com,dub-1-sync.go.sonobi.com,sonobi-go-sync-966310644.eu-west-1.elb.amazonaws.com,52.30.118.221,46.51.204.137"
878,CF2yjLCNoHwzeXPr7,3562.519616,0.0,"syndicate1.nads.g04.yahoodns.net,66.196.87.111"
879,Ckuw3x2nbIG9kMhRAl,3562.619828,0.0,"54.225.189.34,54.225.146.155,54.221.224.142,54.243.116.238,54.235.121.3,54.197.250.167,54.225.223.150,54.225.207.136"
880,CGZcAr1DLXQW1pnVL1,3562.603912,0.0,"pagead.l.doubleclick.net,172.217.18.66"
881,CIc1X02PYm5IO5EpQa,3562.299785,0.0,"geo.search-gtm.spotxchange.com.akadns.net,ams01.search.spotxchange.com,185.94.180.123,185.94.180.124"
882,CvNQqe3N2FRFddOIc3,3562.834015,0.0,"cdn.spotxcdn.com.edgekey.net,e3143.g.akamaiedge.net,104.96.132.175"
883,C9791z1ibQkyZh0sEk,3563.097510,0.0,"scontent.xx.fbcdn.net,31.13.84.4"
884,C8qtnh2M25rTldW748,3563.104418,0.0,31.13.91.6
885,CEFLMe17G80tRtXEw9,3563.095111,0.0,"wildcard.media.net.edgekey.net,e8425.g.akamaiedge.net,104.96.142.82"
886,CW6Fxt4d0FrWWh707i,3563.104015,0.0,"fbstatic-a.akamaihd.net.edgesuite.net,a1168.dsw4.akamai.net,195.113.232.89,195.113.232.72"
887,ClIaBv3kYWWSQDW9s6,3563.103644,0.0,"a2047.dspl.akamai.net,104.96.90.9,104.96.90.19,104.96.90.25,104.96.90.10,104.96.90.26,104.96.90.17,104.96.90.8,104.96.90.24,104.96.90.11"
888,CmYdW4bMmMbib3dBk,3563.202246,0.0,"star.facebook.com,star.c10r.facebook.com,31.13.84.8"
889,CI61Qb4rWDPvSiLUa8,3563.295866,0.0,"geo-cache-ds.internal.query.g03.yahoodns.net,98.137.201.232"
890,C4gX073NzI7tbB5Bef,3563.271851,0.0,"d1peu3z1fj2d3j.cloudfront.net,54.230.200.145,54.230.200.103,54.230.200.102,54.230.200.16,54.230.200.48,54.230.200.222,54.230.200.196,54.230.200.251"
891,CVO3hq2Dpfh8JFGA97,3563.899746,0.0,"54.230.200.89,54.230.200.196,54.230.200.17,54.230.200.175,54.230.200.66,54.230.200.154,54.230.200.251,54.230.200.227"
892,CZD8Dbj10KXm4oTz5,3564.047696,0.0,"23.62.6.57,23.62.6.50"
893,CnxEkf2f7SqwNt7pk4,3564.046163,0.0,"wildcard.media.net.edgekey.net,e8425.g.akamaiedge.net,104.96.142.82"
894,Cj1MOZ1DCIoXqDa4h2,3564.123494,0.0,"scontent.xx.fbcdn.net,31.13.93.7"
895,CLybkRYrk4lQc8Xgj,3564.123281,0.0,179.60.192.15
896,CxOfIo4sbFQEnF8k06,3554.182662,0.0,-
897,C7OC6E3ekk4xGNvALb,3554.190173,0.0,-
898,CLqKGO2yMQxiWw4Eij,3564.243859,0.0,"vpc-widgets-1106562013.us-east-1.elb.amazonaws.com,52.0.222.87,52.0.234.78,52.22.128.236,54.164.211.130,54.164.188.240,52.22.185.94,52.22.159.107,54.172.78.12"
899,CIfVYD3EClFhgJYVI9,3564.329759,0.0,"qsearch.media.net.edgesuite.net,a728.g.akamai.net,195.113.232.80,195.113.232.91"
900,Ch5tTi2dzcBlP3QeDi,3565.045603,0.0,"s.skimresources.com.a.prod.fastly.net,prod.fastly.net,23.235.43.192,23.235.43.129"
901,CN0pZu3pGLvaZyJog1,3565.199016,0.0,52.19.216.213
902,CYIwYfqo4wmtaLDnb,3565.197304,0.0,"54.77.91.81,52.30.58.217"
903,ClG0objXZjIqX1ttg,3565.298403,0.0,"www.media.net.edgesuite.net,a1961.g.akamai.net,195.113.232.89,195.113.232.73"
904,CDMR4U3L61NGQPr7Z8,3565.297941,0.0,"whitelabel.media.net,50.58.197.35"
905,CnFYmV2OosAikLmqCi,3566.080233,0.0,"54.72.141.52,54.77.95.108"
906,C8Sh1t3ZxCEumYDTM5,3556.212730,0.0,-
907,CMbo5NvcNZNxYf2c,3556.214719,0.0,-
908,C3I3Nm30UryanPeBf5,3566.225802,0.0,54.77.19.213
909,CeiDhW3atfu8ul9Ref,3568.040597,0.0,"widget-mynativeplatform-2079058736.us-east-1.elb.amazonaws.com,50.17.248.29,23.23.91.144,23.21.140.173"
910,CTvMPj2jC9eopQam5d,3568.450550,0.0,178.250.2.71
911,CIyS2z4aq2uN5Wfjdg,3569.517203,0.0,"d2ymkpxi1rgldj.cloudfront.net,54.230.200.66,54.230.200.227,54.230.200.154,54.230.200.89,54.230.200.175,54.230.200.17,54.230.200.251,54.230.200.196"
912,CfweMuPN2YEVpkG8,3569.524048,0.0,"my6sense.wpengine.com,173.203.63.10"
913,C1qiI31Kx5bhs6QSwl,3563.104791,0.0,-
914,CwPAKL3SrmYkxaMdT7,3563.105416,0.0,-
915,CjLRvq3qGrg8L7nKx8,3584.263550,0.0,"star-mini.c10r.facebook.com,31.13.84.36"
916,CUf6E2kejERcKf92b,3637.293511,0.0,172.217.16.99
917,CNUU5k321wpBPtSqx9,3646.287581,0.0,"latency-pixel.ic-live.com,54.246.96.138"
918,CLkCCz2WHLLmHLTQw6,3697.875164,0.0,172.217.16.99
919,C5R0nl4J8YKNaZ9CNf,3702.977840,0.0,62.210.79.188
920,CoILYp0J1TvpFqwq1,3703.087039,0.0,"08-lvl3-pdl.vimeocdn.com.c.footprint.net,8.254.200.44"
921,CXMe5m3u0TySa3wtJj,3712.393802,0.0,"174.129.226.88,107.20.188.49,107.22.215.99,23.21.149.132,23.23.222.225,107.22.174.198,54.243.65.90,174.129.252.106"
922,CVJPOY2esjIHBiBfpa,3797.186043,0.0,"ds-geoycpi-uno-lite.gycpi.b.yahoodns.net,217.12.13.40,217.12.13.41,195.50.88.19,195.50.88.18"
923,CSEJoCVGN0Pqty0n7,3797.166173,0.0,"pagead46.l.doubleclick.net,172.217.16.98"
924,CanXxF3T89GjmL61q5,3797.161852,0.0,"cdn.adnxs.com.edgesuite.net,a1961.g.akamai.net,195.113.232.89,195.113.232.73"
925,Cgbzn97zviFMTNwK1,3801.935546,0.0,"54.221.224.142,107.22.215.99,174.129.226.88,23.23.222.225,23.21.149.132,174.129.252.106,54.197.250.167,107.22.174.198"
926,CpMvGg3cdS1gRWMRT8,3801.941792,0.0,172.217.16.99
927,Cc779T13EuB1zkriz2,3808.750264,0.0,"hearst.map.fastly.net,23.235.43.200"
928,CaIaYS3vkgWcS2iWN4,3812.095162,0.0,"pagead46.l.doubleclick.net,172.217.18.66"
929,CVTTdx4Js4Mk5ypKhk,3812.105354,0.0,"ams1.ib.adnxs.com,37.252.162.74,37.252.162.75,37.252.162.244,37.252.163.234,37.252.162.98,37.252.162.64,37.252.163.91,37.252.163.222"
930,Ct8mX23RrIJNBWdMxc,3836.462113,0.0,"66.235.138.194,66.235.139.205,66.235.139.206,66.235.139.207,66.235.139.17,66.235.139.18,66.235.139.19,66.117.29.38,66.235.138.193,66.235.138.195"
931,C4fsNJ3LPPxwnQI5uf,3836.463774,0.0,"latency-pixel.ic-live.com,54.75.227.252"
932,COIiG12ODlQ0ZnzuT2,3836.465273,0.0,"www-google-analytics.l.google.com,216.58.209.174"
933,CJsXRYS68Tq0z9ldg,3863.997363,0.0,208.146.36.28
934,CtJds22cXAqxQHHo3,3863.995825,0.0,"dub-1-apex.go.sonobi.com,sonobi-go-apex-102761320.eu-west-1.elb.amazonaws.com,52.18.229.72,52.18.45.123"
935,C2HZkj4KAdMIvnoyma,3863.999044,0.0,"aax.amazon-adsystem.amazon.com,aax-eu.amazon-adsystem.com,178.236.4.159"
936,CYr1RN1qRyUv0KskMb,3864.000786,0.0,173.241.240.212
937,CJo8i81BPWxyDdLql1,3864.073883,0.0,"as.casalemedia.com.edgesuite.net,a1853.g.akamai.net,195.113.232.72,195.113.232.73"
938,CRaJvuBK2B6qOqYCj,3864.216927,0.0,"ttd-euwest-match-adsrvr-org-139334178.eu-west-1.elb.amazonaws.com,54.246.112.35,176.34.252.98,176.34.122.2,46.137.164.2,54.247.189.38,176.34.115.9,54.247.102.54,176.34.234.44"
939,CUAVQr44wEmgOof7Bl,3864.216168,0.0,"pagead.l.doubleclick.net,172.217.18.66"
940,CK6SjD1ZOK61tPMcZ8,3864.216570,0.0,"g.geogslb.com,ib.anycast.adnxs.com,37.252.162.79,37.252.163.97,37.252.162.241,37.252.163.241,37.252.163.212,37.252.163.223,37.252.163.7,37.252.162.191"
941,CfskYs4ijGAEYV5YMa,3864.217265,0.0,173.241.240.143
942,CVHYFP35LKb3Ttwao3,3864.551044,0.0,"r.turn.com.akadns.net,46.228.164.11"
943,CncPCK2tyKnxVz3wGl,3864.619211,0.0,"d.audienceiq.com.turn.com.akadns.net,46.228.164.20"
944,CbGntI3PMWl4s0CHf9,3864.815605,0.0,"partnerad.l.doubleclick.net,172.217.16.98"
945,CY4ixeCCANwOYKE0k,3865.421877,0.0,"pagead-googlehosted.l.google.com,172.217.18.65"
946,C9jasP1AHkvC4yk8Mf,3865.422211,0.0,172.217.18.68
947,C6jPte1F5UzmK5cq9a,3865.421097,0.0,"pagead46.l.doubleclick.net,172.217.16.98"
948,CjDDhF3zsj5HIREkf2,3865.450381,0.0,"195.113.232.83,195.113.232.80"
949,CPzs3B6NtkUq0lUaj,3865.454536,0.0,"pagead46.l.doubleclick.net,172.217.18.66"
950,CIxTqh4CcF2WJCDSSi,3865.522280,0.0,"ads-bid.l.doubleclick.net,172.217.16.98"
951,CnfxRQ1wUZNhP9IQ06,3865.520678,0.0,"dart.l.doubleclick.net,172.217.16.102"
952,CqxsH51n48Y9glsmh7,3865.421487,0.0,"s0-2mdn-net.l.google.com,172.217.16.102"
953,C4ENzo24yQVFhCMWwj,3865.866864,0.0,"pagead.l.doubleclick.net,172.217.16.98"
954,CGpOZk29t0Fv8vJfYh,3865.985934,0.0,216.58.209.163
955,CJZFZQ1QiDOwydxH2i,3865.985547,0.0,172.217.18.77
956,CPG9ta4tCw3HLAwwtj,3866.330988,0.0,107.178.255.114
957,CsZ4xc22hi1I7GUcWa,3866.331375,0.0,"pr-bh.ybp.gysm.yahoodns.net,77.238.185.35"
958,C1ZVR22DX76AyqoP1e,3866.330587,0.0,"eu-gmtdmp.mookie1.com,95.131.122.232"
959,CeLJCz3MeVtjmhT57g,3866.330145,0.0,"usadmm.dotomi.com.dotomi.weighted.com.akadns.net,nsy-ams.dotomi.weighted.com.akadns.net,ams02-login.dotomi.com,64.158.223.140"
960,CQz8Kh3vPIEdbPS52d,3866.499143,0.0,"159.253.128.188,159.253.128.183"
961,CDUGWY1Novbk9sfLYb,3866.551147,0.0,185.62.216.50
962,Ct8LiqglbIiKbpPh8,3866.569272,0.0,"misc-anycast.l.google.com,216.239.32.27"
963,CjdeRV2QLn5XCrKjyg,3866.803912,0.0,"185.29.133.52,185.29.135.48,185.29.134.91,185.29.134.232"
964,CQhog8nVP0hxBoIVj,3867.092528,0.0,"d1ibts9hn2apvm.cloudfront.net,54.192.203.206"
965,CdXgfy2Cl01S79y7O6,3867.525803,0.0,"sync.adap.tv.akadns.net,log-ec-local.adap.tv.akadns.net,log-ec-1.adap.tv,log-zone-b-422164977.us-east-1.elb.amazonaws.com,52.5.97.82,52.5.53.162,52.7.174.120,52.6.15.222,52.6.117.70,52.6.198.231,52.6.206.34,52.5.223.23"
966,CRc9ey1XbBIRWHBuvc,3868.137134,0.0,"sync.adap.tv.akadns.net,log-ec-local.adap.tv.akadns.net,log-ec-1.adap.tv,log-zone-b-422164977.us-east-1.elb.amazonaws.com,54.86.255.183,52.71.160.191,54.88.29.43,54.84.156.99,54.175.97.160,54.210.25.155,52.71.180.249,54.236.198.241"
967,Cq0vKt14x7svjjzvJ6,3865.454965,0.0,-
968,Cqnu8046AiqOfnnkJa,3877.515972,0.0,172.217.16.99
969,C2gen93157FIfBDRIa,3908.149990,0.0,"74.125.141.94,74.125.141.120"
970,CsW3WH1l6TO6n6AG1k,3908.151551,0.0,"ytstatic.l.google.com,216.58.209.174"
971,CzkoBc3OU0UJWrgRee,3908.148466,0.0,"plus.l.google.com,216.58.209.174"
972,ChLWyg2d8xeFmDT426,3908.191273,0.0,"youtube-ui.l.google.com,216.58.209.174"
973,C8kHSB2Lc8B68Tybq8,3908.190906,0.0,216.58.209.163
974,CeyXSE191MwnAdCWDc,3944.576925,0.0,216.58.214.238
975,CFpRuR1GBzcloUDN03,3944.603790,0.0,216.58.214.238
976,CbKKSH2sV5KsqUfsPh,3944.689156,0.0,"r3.sn-jxnoxu-2gbe.gvt1.com,195.113.214.206"
977,CMn1bB4lVHqMutAhIf,3944.713863,0.0,"r3.sn-jxnoxu-2gbe.gvt1.com,195.113.214.206"
978,CiPKsU2kFTvLeqm35a,3944.756850,0.0,216.58.214.238
979,CzqBg63oXwrGUABoBg,3942.016479,0.0,-
980,CzqBg63oXwrGUABoBg,3942.114405,0.0,-
981,CuytImpUFVTpe2Kqf,3958.069977,0.0,"clients.l.google.com,216.58.209.174"
982,CyQwBG4mJYqzulING,3942.314675,1.0,-
983,CyQwBG4mJYqzulING,3943.070630,1.0,-
984,CyQwBG4mJYqzulING,3943.825330,1.0,-
985,CQSDtQXMHgXzVbqa8,4060.273466,0.0,"d.v.dropbox.com,108.160.172.225,108.160.172.193"
986,CF9gLc4V66b8HvvkL2,4057.698876,0.0,-
987,CF9gLc4V66b8HvvkL2,4057.810392,0.0,-
988,CKRFc12xVrjK1Mv5Rd,4058.002136,1.0,-
989,CKRFc12xVrjK1Mv5Rd,4058.767730,1.0,-
990,CKRFc12xVrjK1Mv5Rd,4059.520938,1.0,-
991,CjhfqC1Uwq7evxszlj,4180.615105,0.0,172.217.16.99
992,CC2w6Y80bLLolJPd8,4184.871897,0.0,"64.233.164.94,64.233.164.120"
993,CmKZvZPlm7E1as8Y9,4184.872235,0.0,"ytstatic.l.google.com,216.58.209.174"
994,CPRDpL1fadCyV3t0T2,4184.871517,0.0,"plus.l.google.com,216.58.209.174"
995,CtHMfd2g2dxqx8kwT5,4184.872626,0.0,216.58.209.163
996,C7rBFv1ytWKZsJZJek,4184.895450,0.0,172.217.18.68
997,CmADzx1FPhfLFzaNQc,4184.902946,0.0,216.58.209.163
998,CyvaU13Fh6c0N3oeUl,4185.922861,0.0,"youtube-ui.l.google.com,216.58.209.206"
999,CnVRQi4I9WBCz31Olc,4184.903329,0.0,-
1000,CwqejWpKQliTQ1Xn9,16.793644,,
1001,CR3AXC24ShPcaRc4kc,16.972209,,
1002,CJSmiN2S8cGREyL8fj,33.861622,,
1003,Cd7r163kQTG2C9hpCk,33.971523,,
1004,CVZkvo3en1m2JYoxy1,47.820573,,
1005,CVZkvo3en1m2JYoxy1,47.829998,,
1006,CVZkvo3en1m2JYoxy1,47.839182,,
1007,CVZkvo3en1m2JYoxy1,47.848861,,
1008,CVZkvo3en1m2JYoxy1,47.857933,,
1009,CVZkvo3en1m2JYoxy1,47.867257,,
1010,CVEjt349kFNb19qEr2,47.920673,,
1011,CgsNpy6DiaK1iMjz3,48.038361,,
1012,C2ERYO10R9Phpbg6K7,48.172147,,
1013,Cmum3x1r9MSwHzf6Wg,48.293986,,
1014,C2ERYO10R9Phpbg6K7,48.327295,,
1015,CMUZfM34Vns8BPRr3h,48.418464,,
1016,C7Y4sy0y2lpMAvjIl,48.532176,,
1017,CY2Jjn3QNN8vg4Duh4,48.642069,,
1018,CCPx832BmKsbC6oXpi,48.729346,,
1019,CPsa8yXQjqQ6lUCo2,48.825911,,
1020,CPsa8yXQjqQ6lUCo2,48.846267,,
1021,C2ERYO10R9Phpbg6K7,48.866370,,
1022,Cdsy4m4WFoBTkxvmMa,48.958028,,
1023,C8VSm44ZL7sVkjlDb8,49.099298,,
1024,CGtaNm2XAjMBkAQtMc,49.215292,,
1025,ClYdgX9RL369TCXdg,355.100204,,
1026,CSvedu4vA3fmNQahUj,355.191271,,
1027,CxFa0s2rO09boZemxd,630.579936,,
1028,CxFa0s2rO09boZemxd,630.618007,,
1029,CxFa0s2rO09boZemxd,632.777257,,
1030,CxFa0s2rO09boZemxd,633.929730,,
1031,CxFa0s2rO09boZemxd,635.010337,,
1032,CxFa0s2rO09boZemxd,636.051882,,
1033,CxFa0s2rO09boZemxd,637.073468,,
1034,CxFa0s2rO09boZemxd,638.085370,,
1035,CxFa0s2rO09boZemxd,639.096568,,
1036,CxFa0s2rO09boZemxd,640.108181,,
1037,CxFa0s2rO09boZemxd,642.831891,,
1038,CxFa0s2rO09boZemxd,643.933662,,
1039,CxFa0s2rO09boZemxd,646.156279,,
1040,CxFa0s2rO09boZemxd,647.158148,,
1041,CxFa0s2rO09boZemxd,648.556877,,
1042,CxFa0s2rO09boZemxd,649.747133,,
1043,CxFa0s2rO09boZemxd,651.984828,,
1044,CxFa0s2rO09boZemxd,652.996446,,
1045,CxFa0s2rO09boZemxd,654.008405,,
1046,CxFa0s2rO09boZemxd,655.009541,,
1047,CxFa0s2rO09boZemxd,657.673514,,
1048,CxFa0s2rO09boZemxd,661.518895,,
1049,CxFa0s2rO09boZemxd,664.363111,,
1050,CxFa0s2rO09boZemxd,667.006736,,
1051,CxFa0s2rO09boZemxd,668.305128,,
1052,CxFa0s2rO09boZemxd,669.570161,,
1053,CxFa0s2rO09boZemxd,671.593090,,
1054,CxFa0s2rO09boZemxd,673.000905,,
1055,CxFa0s2rO09boZemxd,674.108128,,
1056,CxFa0s2rO09boZemxd,676.120159,,
1057,CxFa0s2rO09boZemxd,677.131151,,
1058,CxFa0s2rO09boZemxd,678.143036,,
1059,CxFa0s2rO09boZemxd,679.570162,,
1060,CxFa0s2rO09boZemxd,682.208928,,
1061,CxFa0s2rO09boZemxd,683.491682,,
1062,CxFa0s2rO09boZemxd,685.049366,,
1063,CxFa0s2rO09boZemxd,686.054362,,
1064,CxFa0s2rO09boZemxd,687.065905,,
1065,CxFa0s2rO09boZemxd,688.077479,,
1066,CxFa0s2rO09boZemxd,689.088366,,
1067,CxFa0s2rO09boZemxd,690.089847,,
1068,CxFa0s2rO09boZemxd,692.894269,,
1069,CxFa0s2rO09boZemxd,697.050167,,
1070,CxFa0s2rO09boZemxd,699.934337,,
1071,CxFa0s2rO09boZemxd,701.513135,,
1072,CxFa0s2rO09boZemxd,703.509076,,
1073,CxFa0s2rO09boZemxd,706.283033,,
1074,CxFa0s2rO09boZemxd,707.579129,,
1075,CxFa0s2rO09boZemxd,710.218757,,
1076,CxFa0s2rO09boZemxd,711.407544,,
1077,CxFa0s2rO09boZemxd,713.583676,,
1078,CxFa0s2rO09boZemxd,714.746909,,
1079,CxFa0s2rO09boZemxd,715.756404,,
1080,CxFa0s2rO09boZemxd,716.768316,,
1081,CxFa0s2rO09boZemxd,717.779423,,
1082,CxFa0s2rO09boZemxd,718.945527,,
1083,CxFa0s2rO09boZemxd,720.954397,,
1084,CxFa0s2rO09boZemxd,721.955687,,
1085,CxFa0s2rO09boZemxd,722.957415,,
1086,CxFa0s2rO09boZemxd,723.958944,,
1087,CxFa0s2rO09boZemxd,733.202023,,
1088,CxFa0s2rO09boZemxd,741.033292,,
1089,CxFa0s2rO09boZemxd,746.471091,,
1090,CxFa0s2rO09boZemxd,750.927183,,
1091,CxFa0s2rO09boZemxd,754.502458,,
1092,CxFa0s2rO09boZemxd,757.617436,,
1093,CxFa0s2rO09boZemxd,758.695947,,
1094,CxFa0s2rO09boZemxd,760.981453,,
1095,CxFa0s2rO09boZemxd,761.983396,,
1096,CxFa0s2rO09boZemxd,762.984871,,
1097,CxFa0s2rO09boZemxd,764.098741,,
1098,CxFa0s2rO09boZemxd,766.800557,,
1099,CxFa0s2rO09boZemxd,768.293274,,
1100,CxFa0s2rO09boZemxd,770.575487,,
1101,CxFa0s2rO09boZemxd,771.576670,,
1102,CxFa0s2rO09boZemxd,772.578218,,
1103,CxFa0s2rO09boZemxd,773.579600,,
1104,CxFa0s2rO09boZemxd,774.581298,,
1105,CxFa0s2rO09boZemxd,776.121649,,
1106,CxFa0s2rO09boZemxd,779.468820,,
1107,CxFa0s2rO09boZemxd,782.603171,,
1108,CxFa0s2rO09boZemxd,785.316895,,
1109,CxFa0s2rO09boZemxd,786.802694,,
1110,CxFa0s2rO09boZemxd,788.286942,,
1111,CxFa0s2rO09boZemxd,789.564849,,
1112,CxFa0s2rO09boZemxd,790.627873,,
1113,CxFa0s2rO09boZemxd,793.078013,,
1114,CxFa0s2rO09boZemxd,794.659916,,
1115,CxFa0s2rO09boZemxd,796.693137,,
1116,CxFa0s2rO09boZemxd,798.085547,,
1117,CxFa0s2rO09boZemxd,800.098121,,
1118,CxFa0s2rO09boZemxd,804.033917,,
1119,CxFa0s2rO09boZemxd,807.128384,,
1120,CxFa0s2rO09boZemxd,809.801694,,
1121,CxFa0s2rO09boZemxd,810.901601,,
1122,CxFa0s2rO09boZemxd,812.926102,,
1123,CxFa0s2rO09boZemxd,813.938040,,
1124,CxFa0s2rO09boZemxd,815.095606,,
1125,CxFa0s2rO09boZemxd,817.733611,,
1126,CxFa0s2rO09boZemxd,818.744904,,
1127,CxFa0s2rO09boZemxd,819.745905,,
1128,CxFa0s2rO09boZemxd,820.747631,,
1129,CxFa0s2rO09boZemxd,821.748788,,
1130,CxFa0s2rO09boZemxd,822.751026,,
1131,CxFa0s2rO09boZemxd,823.928141,,
1132,CxFa0s2rO09boZemxd,824.923806,,
1133,CxFa0s2rO09boZemxd,825.925117,,
1134,CxFa0s2rO09boZemxd,826.926203,,
1135,CxFa0s2rO09boZemxd,828.380759,,
1136,CxFa0s2rO09boZemxd,834.557488,,
1137,CxFa0s2rO09boZemxd,838.442957,,
1138,CxFa0s2rO09boZemxd,841.598093,,
1139,CxFa0s2rO09boZemxd,844.382111,,
1140,CxFa0s2rO09boZemxd,845.882512,,
1141,CxFa0s2rO09boZemxd,848.528220,,
1142,CxFa0s2rO09boZemxd,851.261622,,
1143,CxFa0s2rO09boZemxd,852.353241,,
1144,CxFa0s2rO09boZemxd,854.787809,,
1145,CxFa0s2rO09boZemxd,856.155305,,
1146,CxFa0s2rO09boZemxd,857.675360,,
1147,CxFa0s2rO09boZemxd,859.155774,,
1148,CxFa0s2rO09boZemxd,860.163962,,
1149,CxFa0s2rO09boZemxd,861.377709,,
1150,CxFa0s2rO09boZemxd,862.387220,,
1151,CxFa0s2rO09boZemxd,863.398847,,
1152,CxFa0s2rO09boZemxd,864.400939,,
1153,CxFa0s2rO09boZemxd,865.402081,,
1154,CxFa0s2rO09boZemxd,866.409596,,
1155,CxFa0s2rO09boZemxd,867.424799,,
1156,CbX9CgWRJlxIwEShj,873.681119,,
1157,CxFa0s2rO09boZemxd,872.135329,,
1158,CFCIUV32LYqp5Livpi,877.755595,,
1159,CFCIUV32LYqp5Livpi,877.768532,,
1160,CSV7x015YOfbfqriml,877.850674,,
1161,CScojN2VBPrHlMwb79,878.041451,,
1162,CMPIN12803au2yUAH8,878.234447,,
1163,CxFa0s2rO09boZemxd,878.173261,,
1164,CxFa0s2rO09boZemxd,882.714692,,
1165,CxFa0s2rO09boZemxd,885.953761,,
1166,CxFa0s2rO09boZemxd,888.697857,,
1167,CxFa0s2rO09boZemxd,891.361351,,
1168,CxFa0s2rO09boZemxd,892.577085,,
1169,CxFa0s2rO09boZemxd,893.777556,,
1170,CxFa0s2rO09boZemxd,894.938784,,
1171,CxFa0s2rO09boZemxd,896.086059,,
1172,CxFa0s2rO09boZemxd,899.183035,,
1173,CxFa0s2rO09boZemxd,900.193875,,
1174,CxFa0s2rO09boZemxd,901.339547,,
1175,CxFa0s2rO09boZemxd,904.019315,,
1176,CxFa0s2rO09boZemxd,905.101782,,
1177,CxFa0s2rO09boZemxd,906.504630,,
1178,CxFa0s2rO09boZemxd,907.536663,,
1179,CCMm5m2MiNAqh3CQrl,908.894857,,
1180,CxFa0s2rO09boZemxd,909.737821,,
1181,CxFa0s2rO09boZemxd,910.749625,,
